"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"OLFM41",1.23519972747292e-26,1.15739162222198,0.401,0.252,3.24857528325379e-22,"10","OLFM4"
"RPS291",3.33288810794496e-267,1.15222954688649,0.999,0.891,8.76549572389525e-263,"10","RPS29"
"SLC26A22",5.35577654906104e-80,1.14752461892229,0.679,0.398,1.40856923240305e-75,"10","SLC26A2"
"RPL341",1.26804603255758e-266,1.14440448951599,1,0.933,3.33496106562644e-262,"10","RPL34"
"SPINK11",1.08022122996528e-155,1.13506164007945,0.867,0.548,2.84098183480869e-151,"10","SPINK1"
"COX7B2",2.96812389465077e-201,1.12214286583024,0.955,0.745,7.80616584293154e-197,"10","COX7B"
"PIGR1",1.0700716299873e-133,1.10347560484028,0.965,0.874,2.8142883868666e-129,"10","PIGR"
"TSPAN81",2.51077621512236e-193,1.09970961890641,0.991,0.832,6.60334144577182e-189,"10","TSPAN8"
"MT1X1",5.84706550593681e-99,1.07364054986774,0.801,0.519,1.53777822806138e-94,"10","MT1X"
"MT1E",9.81583675460127e-139,1.05972440780673,0.929,0.713,2.58156506646013e-134,"10","MT1E"
"HSPE11",4.50999508304604e-144,1.0261553525471,0.924,0.684,1.18612870684111e-139,"10","HSPE1"
"AGR31",2.10171636873019e-163,0.985002594395978,0.816,0.385,5.52751404976041e-159,"10","AGR3"
"MT1G1",4.4413712943812e-101,0.976118689509716,0.927,0.742,1.16808065042225e-96,"10","MT1G"
"TUBB1",1.09329384726801e-197,2.08479879006535,0.794,0.476,2.87536281831486e-193,"11","TUBB"
"TUBA1B1",1.77808823554373e-264,2.0630109540058,0.951,0.726,4.67637205948e-260,"11","TUBA1B"
"STMN11",3.18275397792126e-204,2.02715503381777,0.726,0.335,8.37064296193291e-200,"11","STMN1"
"HMGB22",1.70859242868773e-140,1.78205556028428,0.716,0.425,4.49359808744874e-136,"11","HMGB2"
"H2AFZ2",1.42355995599135e-203,1.71592060992049,0.895,0.673,3.74396268425726e-199,"11","H2AFZ"
"TK11",6.94508663219053e-102,1.65783315530001,0.446,0.19,1.82655778426611e-97,"11","TK1"
"KIAA01011",5.63940286397014e-112,1.63965479151008,0.449,0.179,1.48316295322415e-107,"11","KIAA0101"
"PCNA1",1.73022863967219e-80,1.6314732823786,0.51,0.298,4.55050132233786e-76,"11","PCNA"
"HMGN21",6.39551639546914e-161,1.56924984180266,0.851,0.674,1.68202081200838e-156,"11","HMGN2"
"RANBP12",2.10054785015379e-126,1.4644782689115,0.762,0.569,5.52444084590448e-122,"11","RANBP1"
"DUT1",3.51286104667044e-70,1.41068460732752,0.609,0.469,9.23882455274325e-66,"11","DUT"
"LDHB2",2.75321174701621e-97,1.40940610785104,0.696,0.505,7.24094689465264e-93,"11","LDHB"
"UBE2C1",1.07158190738143e-50,1.40150875866664,0.344,0.167,2.81826041641315e-46,"11","UBE2C"
"CDK11",2.60868998981989e-76,1.37288459124185,0.31,0.113,6.86085467322632e-72,"11","CDK1"
"HMGB11",1.03880844397176e-149,1.32787502521142,0.896,0.788,2.73206620764572e-145,"11","HMGB1"
"HMGA11",3.32714242894201e-43,1.20686748807804,0.545,0.454,8.75038458811749e-39,"11","HMGA1"
"IDH21",5.09490986771655e-52,1.19309133094079,0.593,0.489,1.33996129520945e-47,"11","IDH2"
"HSPD13",2.23698055525791e-70,1.15776217099156,0.687,0.579,5.8832588603283e-66,"11","HSPD1"
"RAN1",2.15542004938608e-81,1.1455934461396,0.751,0.66,5.66875472988539e-77,"11","RAN"
"CKS21",3.33085213221767e-17,1.14294395658892,0.397,0.334,8.76014110773246e-13,"11","CKS2"
"HIST1H4C3",4.46255487983524e-164,1.5338695102308,0.846,0.399,1.17365193339667e-159,"12","HIST1H4C"
"TFF31",1.02632237590703e-247,1.13066428656653,1,0.7,2.69922784863548e-243,"12","TFF3"
"ZG161",0,1.02644343714419,1,0.51,0,"12","ZG16"
"RNA18S53",6.46347426031018e-109,0.961154351393557,0.961,0.724,1.69989373046158e-104,"12","RNA18S5"
"MT-ND12",1.2741848500024e-219,0.948866764332673,0.996,0.909,3.35110615550631e-215,"12","MT-ND1"
