"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"IGLV1-51",6.09020234541953e-181,0.653644156972237,0.135,0.015,1.60172321684534e-176,"3","IGLV1-51"
"IGLV2-23",6.19465541665747e-180,0.710782903246614,0.141,0.017,1.62919437458091e-175,"3","IGLV2-23"
"HDLBP",9.75318994056028e-175,0.511141225645961,0.443,0.151,2.56508895436735e-170,"3","HDLBP"
"TMED10",9.03015259519903e-174,0.585570722735483,0.707,0.315,2.37493013253734e-169,"3","TMED10"
"PABPC4",9.86365177340678e-173,0.718253572573753,0.667,0.3,2.59414041640598e-168,"3","PABPC4"
"TMED2",4.32436045730488e-172,0.674418395874608,0.763,0.38,1.13730680027118e-167,"3","TMED2"
"EGR1",2.3856772401031e-171,0.695087719394705,0.559,0.224,6.27433114147115e-167,"3","EGR1"
"AL928768.31",1.51954648728065e-169,0.523093337932476,0.835,0.397,3.9964072615481e-165,"3","AL928768.3"
"OSTC",2.84067522430493e-168,0.61030153570389,0.701,0.325,7.47097583992196e-164,"3","OSTC"
"CXCL14",2.64916694088976e-165,0.604861391133571,0.453,0.162,6.96730905454007e-161,"3","CXCL14"
"LMNA",1.0301997825812e-164,0.808439461555695,0.652,0.3,2.70942542818855e-160,"3","LMNA"
"MIR24-2",2.18407468979347e-163,0.534124749224697,0.489,0.179,5.74411643415683e-159,"3","MIR24-2"
"DDOST",2.46215410768538e-163,0.557692897704477,0.594,0.246,6.47546530321254e-159,"3","DDOST"
"PPIB",4.17516668491947e-163,0.771792426924324,0.816,0.436,1.09806883813382e-158,"3","PPIB"
"SRM",9.5884360793509e-162,0.556962141757124,0.51,0.196,2.52175868886929e-157,"3","SRM"
"ADAMDEC1",1.87716884816151e-161,0.502975745479697,0.365,0.112,4.93695407066477e-157,"3","ADAMDEC1"
"DNAJB11",2.89773789246002e-156,0.539108199214503,0.567,0.234,7.62105065716985e-152,"3","DNAJB11"
"VIM",7.01018414144369e-156,0.749754691065534,0.886,0.557,1.84367842919969e-151,"3","VIM"
"RNA18S5",1.8124654161026e-152,0.538059153335421,0.572,0.231,4.76678404434984e-148,"3","RNA18S5"
"FAM46C",5.9526100876186e-152,0.535663068570168,0.632,0.272,1.56553645304369e-147,"3","FAM46C"
"MT-RNR2",9.87856495213306e-152,0.877473017595285,0.752,0.422,2.598062582411e-147,"3","MT-RNR2"
"PIM2",3.65140375619128e-151,0.668745278470723,0.663,0.304,9.60319187878307e-147,"3","PIM2"
"TMEM208",4.36103251193118e-148,0.501474112226242,0.577,0.245,1.1469515506379e-143,"3","TMEM208"
