"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RGS131",0,2.44854209047815,0.752,0.045,0,"10","RGS13"
"ACTG1",0,2.44249690521128,0.994,0.797,0,"10","ACTG1"
"CD79B1",1.95921122238082e-275,2.19546506308851,0.925,0.459,5.15272551486156e-271,"10","CD79B"
"HMGN1",0,2.19217557957158,0.972,0.613,0,"10","HMGN1"
"LRMP",0,2.12657630630059,0.761,0.134,0,"10","LRMP"
"NEIL1",0,2.10081677973964,0.656,0.085,0,"10","NEIL1"
"SERPINA9",0,1.97309894491586,0.547,0.017,0,"10","SERPINA9"
"CCDC144A",0,1.9704825518597,0.476,0.035,0,"10","CCDC144A"
"LIMD2",1.86579940400427e-282,1.96316514778135,0.919,0.44,4.90705243253122e-278,"10","LIMD2"
"ACTB",4.49127192826895e-274,1.94965379488399,0.998,0.909,1.18120451713473e-269,"10","ACTB"
"SMIM142",9.2081081715517e-187,1.92208725877429,0.815,0.391,2.4217324491181e-182,"10","SMIM14"
"UCP2",2.05545149892505e-239,1.87026812380553,0.82,0.307,5.40583744217287e-235,"10","UCP2"
"BASP1",1.31986727291148e-289,1.83919616739622,0.786,0.253,3.4712509277572e-285,"10","BASP1"
"HMCES",0,1.80700526409733,0.581,0.091,0,"10","HMCES"
"MS4A11",3.24836850067986e-201,1.75969198190361,0.933,0.499,8.54320915678803e-197,"10","MS4A1"
"GAPDH",4.73581736095191e-280,1.7291600840467,0.989,0.806,1.24551996593035e-275,"10","GAPDH"
"LCP1",1.23820264381253e-255,1.71779789544183,0.717,0.21,3.25647295322694e-251,"10","LCP1"
"CORO1A",3.36089376538338e-250,1.67840530924984,0.963,0.596,8.8391506029583e-246,"10","CORO1A"
"HMGB21",0,3.95176702623732,0.994,0.246,0,"11","HMGB2"
"STMN11",0,3.90151324904113,0.986,0.141,0,"11","STMN1"
"TUBB",0,3.51393828638002,0.988,0.335,0,"11","TUBB"
"HIST1H4C",1.66618275373029e-164,3.41730012322171,0.748,0.319,4.38206064231067e-160,"11","HIST1H4C"
"TUBA1B",0,3.3683538914342,0.988,0.467,0,"11","TUBA1B"
"HMGN21",0,3.31941578788683,0.996,0.542,0,"11","HMGN2"
"KIAA01011",0,2.95503432777544,0.866,0.037,0,"11","KIAA0101"
"HMGB11",0,2.92489121312874,0.996,0.74,0,"11","HMGB1"
"H2AFZ",0,2.87893557544848,0.986,0.556,0,"11","H2AFZ"
"PTTG11",0,2.73837437851219,0.845,0.089,0,"11","PTTG1"
"RGS132",0,2.59646064190284,0.81,0.049,0,"11","RGS13"
"GAPDH1",1.14466565292982e-301,2.58719958703723,0.992,0.807,3.01047066720543e-297,"11","GAPDH"
"HMGN11",2.0424614512603e-299,2.56038035329281,0.992,0.616,5.37167361681459e-295,"11","HMGN1"
"DUT",0,2.48688317033394,0.882,0.236,0,"11","DUT"
"H2AFV1",0,2.46220382908337,0.942,0.297,0,"11","H2AFV"
"UBE2C",0,2.43512943044709,0.684,0.021,0,"11","UBE2C"
"TCL1A2",0,2.39024233553476,0.88,0.136,0,"11","TCL1A"
"HMGA11",0,2.34117031597512,0.895,0.245,0,"11","HMGA1"
"DEK1",0,2.20556072585152,0.872,0.196,0,"11","DEK"
"PFN11",8.91283080410176e-264,2.20023343824522,0.988,0.796,2.34407450147876e-259,"11","PFN1"
"IGHD1",0,1.87510478808409,0.717,0.123,0,"12","IGHD"
"KIAA01252",0,1.72320860086116,1,0.182,0,"12","KIAA0125"
"FCER21",2.34352574734862e-206,1.40600992253051,0.594,0.124,6.16347271552687e-202,"12","FCER2"
"CHMP1B1",4.89858696605024e-21,1.27281202548542,0.394,0.246,1.28832837207121e-16,"12","CHMP1B"
"TCL1A3",2.25386701975158e-125,1.2475250607719,0.546,0.147,5.92767026194665e-121,"12","TCL1A"
"HLA-DRB12",9.77467776139456e-82,1.01856231073148,0.958,0.705,2.57074025124677e-77,"12","HLA-DRB1"
"BTG11",5.41933278991684e-90,1.01836060512978,0.99,0.891,1.42528452374813e-85,"12","BTG1"
"LAPTM53",4.94856736628756e-89,0.995503036338972,0.924,0.623,1.30147321733363e-84,"12","LAPTM5"
"CXCR45",1.40100856588693e-78,0.963952122778314,0.978,0.675,3.68465252828263e-74,"12","CXCR4"
"SELL1",6.19029315969452e-57,0.956087256482868,0.48,0.201,1.62804710099966e-52,"12","SELL"
"FCMR1",8.26799802306089e-66,0.954709623699972,0.41,0.145,2.17448348006501e-61,"12","FCMR"
"RPS173",3.72824090740708e-68,0.952449885701006,0.845,0.573,9.80527358648062e-64,"12","RPS17"
"HLA-DQB13",1.86077754337843e-67,0.950960087760033,0.869,0.558,4.89384493908527e-63,"12","HLA-DQB1"
"SARAF1",2.34806872580436e-55,0.929392352800704,0.637,0.33,6.17542074886546e-51,"12","SARAF"
"HLA-DQA12",4.08545117016869e-64,0.922607392210085,0.875,0.607,1.07447365775436e-59,"12","HLA-DQA1"
"HLA-DPA13",2.4772590444143e-78,0.917002423707947,0.972,0.736,6.5151912868096e-74,"12","HLA-DPA1"
"HLA-DPB14",1.73276953896268e-76,0.906108029780345,0.964,0.723,4.55718388747184e-72,"12","HLA-DPB1"
"CD525",4.20241828638401e-67,0.879801721224028,0.964,0.724,1.105236009319e-62,"12","CD52"
"CD374",3.64430570273885e-68,0.878280426764172,0.926,0.654,9.58452399820318e-64,"12","CD37"
"CD691",2.36599994194551e-45,0.876579990529445,0.823,0.599,6.2225798473167e-41,"12","CD69"
"IGHD2",0,1.97406024008837,0.77,0.123,0,"13","IGHD"
"FCRLA3",0,1.73500444840737,0.967,0.196,0,"13","FCRLA"
"FCER22",3.06377115292257e-171,1.5350727605407,0.551,0.125,8.05771813218636e-167,"13","FCER2"
"TCL1A4",1.09430043769649e-118,1.43643684956807,0.533,0.147,2.87801015114178e-114,"13","TCL1A"
"CREM3",5.6357638496869e-20,1.13139836005806,0.449,0.3,1.48220589246765e-15,"13","CREM"
"HLA-DRB13",2.38970802881087e-89,1.11128715884591,0.944,0.705,6.28493211577258e-85,"13","HLA-DRB1"
"BTG12",4.23047296617894e-102,1.06723840517268,0.988,0.891,1.11261439010506e-97,"13","BTG1"
"CHMP1B2",4.42948507562094e-33,1.06445511893512,0.449,0.245,1.16495457488831e-28,"13","CHMP1B"
"HLA-DQB14",6.68174287470164e-79,1.05948838761346,0.879,0.558,1.75729837604653e-74,"13","HLA-DQB1"
"SARAF2",1.65316849610943e-58,1.05406679135122,0.638,0.331,4.34783314476779e-54,"13","SARAF"
"CXCR46",1.95944784130964e-90,1.05098910880473,0.973,0.675,5.15334782264436e-86,"13","CXCR4"
"CD723",2.06031102767083e-89,1.03601297171278,0.416,0.117,5.41861800277428e-85,"13","CD72"
"HLA-DMA3",1.11624289972754e-76,1.02434102288683,0.811,0.487,2.93571882628343e-72,"13","HLA-DMA"
"HLA-DRA6",6.91015369778284e-97,1.002317437501,1,0.814,1.81737042251689e-92,"13","HLA-DRA"
"HLA-DQA13",2.04609375541554e-61,0.986667363083697,0.877,0.608,5.38122657674287e-57,"13","HLA-DQA1"
"HLA-DPA14",2.88378048508593e-88,0.973664927317167,0.975,0.736,7.58434267577599e-84,"13","HLA-DPA1"
