"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CD55",1.39820263247919e-294,1.15780950984433,0.515,0.271,3.67727292342026e-290,"Pro-inflammatory macro/mono","CD55"
"CCL3",9.5383390909888e-294,1.94345501675728,0.745,0.538,2.50858318093005e-289,"Pro-inflammatory macro/mono","CCL3"
"LILRA5",2.20904851429353e-289,0.931594607424546,0.304,0.093,5.80979759259199e-285,"Pro-inflammatory macro/mono","LILRA5"
"WTAP",1.79185512474064e-288,1.30868040524307,0.597,0.38,4.71257897806789e-284,"Pro-inflammatory macro/mono","WTAP"
"THBS1",8.28119712966376e-273,1.45616035223747,0.373,0.143,2.17795484510157e-268,"Pro-inflammatory macro/mono","THBS1"
"TNFAIP3",1.64515277972201e-269,0.888740669112349,0.738,0.514,4.32675181066889e-265,"Pro-inflammatory macro/mono","TNFAIP3"
"ACSL1",3.60496330000648e-269,1.07611798841852,0.402,0.174,9.48105347901705e-265,"Pro-inflammatory macro/mono","ACSL1"
"S100A4",1.0444197027244e-267,0.846235552912391,0.914,0.847,2.74682381816518e-263,"Pro-inflammatory macro/mono","S100A4"
"NLRP3",7.37465171952766e-256,1.08704416991892,0.39,0.167,1.93953340223577e-251,"Pro-inflammatory macro/mono","NLRP3"
"CCL4L2",9.31247881323091e-254,1.8473521265955,0.554,0.303,2.44918192787973e-249,"Pro-inflammatory macro/mono","CCL4L2"
"OLR1",3.43277158362294e-245,1.22433022351416,0.471,0.246,9.02818926492833e-241,"Pro-inflammatory macro/mono","OLR1"
"INHBA",9.8016260929155e-245,1.38182801264127,0.308,0.107,2.57782766243678e-240,"Pro-inflammatory macro/mono","INHBA"
"PPIF",6.64874695022356e-232,1.33009750070474,0.533,0.339,1.7486204479088e-227,"Pro-inflammatory macro/mono","PPIF"
"KYNU",5.32673103341241e-231,0.991468690295808,0.473,0.266,1.40093026178746e-226,"Pro-inflammatory macro/mono","KYNU"
"CCRL2",3.6387510218475e-221,1.04632237247206,0.388,0.184,9.56991518745894e-217,"Pro-inflammatory macro/mono","CCRL2"
"CXCL3",1.8979987513118e-220,1.72320175079443,0.608,0.386,4.99173671595003e-216,"Pro-inflammatory macro/mono","CXCL3"
"CARD16",4.96952609902552e-218,0.963402300731153,0.598,0.431,1.30698536404371e-213,"Pro-inflammatory macro/mono","CARD16"
"ATP2B1",1.37932255498096e-212,1.10877532336263,0.513,0.329,3.62761831959991e-208,"Pro-inflammatory macro/mono","ATP2B1"
"STXBP2",2.29956469197389e-206,1.0249819071104,0.522,0.335,6.04785513989133e-202,"Pro-inflammatory macro/mono","STXBP2"
"CCL4",1.57190030768959e-205,1.46849087476424,0.652,0.445,4.13409780922361e-201,"Pro-inflammatory macro/mono","CCL4"
"CD48",2.00087073469443e-200,0.857408477926625,0.609,0.44,5.26229003224635e-196,"Pro-inflammatory macro/mono","CD48"
"ISG20",6.03711257498667e-195,1.11711473040026,0.384,0.193,1.58776060722149e-190,"Pro-inflammatory macro/mono","ISG20"
"MIR4435-2HG",7.50372931484181e-194,1.08713273196006,0.373,0.186,1.9734808098034e-189,"Pro-inflammatory macro/mono","MIR4435-2HG"
"LINC01272",3.91092379903712e-189,0.856430778697351,0.416,0.212,1.02857295914676e-184,"Pro-inflammatory macro/mono","LINC01272"
"CFLAR",9.37628636877711e-189,0.855484148545207,0.607,0.448,2.46596331498838e-184,"Pro-inflammatory macro/mono","CFLAR"
